"id","userid","class","subject","topic","subtopic","type","type1","type2","question","correct_ans","hint","opt_a","opt_b","opt_c","opt_d","status","created_at","updated_at","shape_info"
1038,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>88 - 5","83","","83","80","54","75",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1039,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>33 - 9","24","","33","42","24","92",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1040,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>28 - 4","24","","42","77","24","66",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1041,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>91 - 5","86","","12","68","86","58",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1042,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>91 - 2","89","","64","99","89","98",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1043,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>82 - 7","75","","57","35","75","79",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1044,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>44 - 9","35","","35","53","83","95",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1045,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>58 - 3","55","","59","55","75","70",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1046,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>82 - 9","73","","37","68","72","73",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1047,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>38 - 6","32","","23","38","32","29",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1048,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>51 - 9","42","","53","42","24","25",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1049,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>64 - 9","55","","10","78","55","56",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1050,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>33 - 7","26","","16","62","26","44",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1051,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>86 - 6","80","","95","80","66","8",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1052,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>82 - 8","74","","56","74","29","47",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1053,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>75 - 6","69","","23","96","12","69",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1054,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>42 - 4","38","","87","38","70","92",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1055,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>29 - 7","22","","22","85","93","29",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1056,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>98 - 7","91","","19","91","66","92",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1057,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>21 - 4","17","","17","75","96","30",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1058,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>70 - 8","62","","26","84","62","17",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1059,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>54 - 2","52","","82","25","92","52",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1060,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>71 - 3","68","","68","86","92","46",0,"2023-09-04 14:55:54","2023-09-04 14:55:54",""
1061,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>86 - 2","84","","84","49","48","83",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1062,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>63 - 1","62","","62","26","40","45",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1063,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>34 - 7","27","","32","31","72","27",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1064,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>98 - 6","92","","52","92","29","46",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1065,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>43 - 9","34","","34","12","74","43",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1066,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>19 - 9","10","","27","10","72","23",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1067,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>67 - 4","63","","38","63","44","57",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1068,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>25 - 1","24","","64","42","24","29",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1069,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>39 - 7","32","","23","32","53","76",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1070,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>25 - 5","20","","2","35","99","20",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1071,1,3,8,105,155,0,"","","What is the difference of the following numbers? <br>13 - 1","12","","21","12","69","18",0,"2023-09-04 14:55:55","2023-09-04 14:55:55",""
1072,1,3,8,174,175,0,"","","Which day is the 4 / June ?","Monday","","Friday","Tuesday","Sunday","Monday",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""June"",""year"":""2018""}"
1073,1,3,8,174,175,0,"","","What date is the fourth Tuesday of February ? ","22/02","","22/02","16/02","15/02","09/02",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""February"",""year"":""1994""}"
1074,1,3,8,174,175,0,"","","What date is the second Monday of April ? ","12/04","","01/04","18/04","27/04","12/04",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""April"",""year"":""2010""}"
1075,1,3,8,174,175,0,"","","Which day is the 14 / November ?","Saturday","","Wednesday","Saturday","Friday","Tuesday",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""November"",""year"":""2015""}"
1076,1,3,8,174,175,0,"","","What date is the first Tuesday of August ? ","02/08","","14/08","16/08","13/08","02/08",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""August"",""year"":""2011""}"
1077,1,3,8,174,175,0,"","","Which day is the 8 / July ?","Wednesday","","Friday","Tuesday","Wednesday","Saturday",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""July"",""year"":""2009""}"
1078,1,3,8,174,175,0,"","","Which day is the 11 / April ?","Friday","","Tuesday","Friday","Thursday","Monday",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""April"",""year"":""2014""}"
1079,1,3,8,174,175,0,"","","What date is the third Saturday of March ? ","17/03","","18/03","21/03","04/03","17/03",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""March"",""year"":""1990""}"
1080,1,3,8,174,175,0,"","","What date is the fourth Tuesday of August ? ","26/08","","26/08","20/08","25/08","28/08",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""August"",""year"":""2014""}"
1081,1,3,8,174,175,0,"","","Which day is the 9 / May ?","Monday","","Friday","Saturday","Sunday","Monday",0,"2023-09-04 14:55:55","2023-09-04 14:55:55","{""type"":""calender"",""month"":""May"",""year"":""1994""}"
1082,1,3,8,174,175,0,"","","What date is the first Friday of June ? ","04/06","","12/06","09/06","04/06","25/06",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""June"",""year"":""1993""}"
1083,1,3,8,174,175,0,"","","What date is the fourth Sunday of December ? ","28/12","","18/12","05/12","28/12","12/12",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""December"",""year"":""1997""}"
1084,1,3,8,174,175,0,"","","Which day is the 12 / November ?","Monday","","Tuesday","Thursday","Wednesday","Monday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""November"",""year"":""2007""}"
1085,1,3,8,174,175,0,"","","Which day is the 12 / March ?","Tuesday","","Thursday","Tuesday","Friday","Wednesday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""March"",""year"":""2019""}"
1086,1,3,8,174,175,0,"","","What date is the third Friday of April ? ","19/04","","14/04","22/04","03/04","19/04",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""April"",""year"":""1996""}"
1087,1,3,8,174,175,0,"","","What date is the fourth Tuesday of July ? ","26/07","","26/07","24/07","11/07","12/07",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""July"",""year"":""2022""}"
1088,1,3,8,174,175,0,"","","Which day is the 14 / June ?","Monday","","Wednesday","Sunday","Monday","Thursday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""June"",""year"":""2010""}"
1089,1,3,8,174,175,0,"","","What date is the fourth Thursday of April ? ","28/04","","14/04","19/04","05/04","28/04",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""April"",""year"":""2011""}"
1090,1,3,8,174,175,0,"","","Which day is the 27 / February ?","Saturday","","Monday","Thursday","Wednesday","Saturday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""February"",""year"":""2010""}"
1091,1,3,8,174,175,0,"","","Which day is the 24 / March ?","Saturday","","Wednesday","Tuesday","Saturday","Sunday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""March"",""year"":""2012""}"
1092,1,3,8,174,175,0,"","","Which day is the 16 / December ?","Sunday","","Thursday","Monday","Friday","Sunday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""December"",""year"":""2018""}"
1093,1,3,8,174,175,0,"","","What date is the third Saturday of May ? ","20/05","","06/05","22/05","27/05","20/05",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""May"",""year"":""1995""}"
1094,1,3,8,174,175,0,"","","Which day is the 23 / July ?","Tuesday","","Sunday","Friday","Tuesday","Wednesday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""July"",""year"":""2002""}"
1095,1,3,8,174,175,0,"","","What date is the third Saturday of October ? ","20/10","","13/10","18/10","20/10","07/10",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""October"",""year"":""2018""}"
1096,1,3,8,174,175,0,"","","What date is the second Tuesday of November ? ","08/11","","12/11","08/11","07/11","27/11",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""November"",""year"":""2016""}"
1097,1,3,8,174,175,0,"","","Which day is the 28 / March ?","Sunday","","Thursday","Friday","Sunday","Saturday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""March"",""year"":""2004""}"
1098,1,3,8,174,175,0,"","","Which day is the 7 / May ?","Monday","","Wednesday","Monday","Tuesday","Friday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""May"",""year"":""2018""}"
1099,1,3,8,174,175,0,"","","Which day is the 22 / July ?","Thursday","","Sunday","Tuesday","Friday","Thursday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""July"",""year"":""1999""}"
1100,1,3,8,174,175,0,"","","What date is the fourth Wednesday of April ? ","24/04","","26/04","20/04","07/04","24/04",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""April"",""year"":""2019""}"
1101,1,3,8,174,175,0,"","","What date is the third Tuesday of August ? ","16/08","","21/08","16/08","27/08","09/08",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""August"",""year"":""2011""}"
1102,1,3,8,174,175,0,"","","Which day is the 24 / October ?","Tuesday","","Saturday","Wednesday","Tuesday","Sunday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""October"",""year"":""2006""}"
1103,1,3,8,174,175,0,"","","Which day is the 2 / November ?","Friday","","Wednesday","Friday","Saturday","Sunday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""November"",""year"":""2007""}"
1104,1,3,8,174,175,0,"","","What date is the third Saturday of May ? ","19/05","","22/05","24/05","20/05","19/05",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""May"",""year"":""1990""}"
1105,1,3,8,174,175,0,"","","Which day is the 14 / September ?","Wednesday","","Monday","Wednesday","Thursday","Friday",0,"2023-09-04 14:55:56","2023-09-04 14:55:56","{""type"":""calender"",""month"":""September"",""year"":""2011""}"
1106,1,3,8,174,175,0,"","","Which day is the 6 / November ?","Wednesday","","Sunday","Thursday","Saturday","Wednesday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""November"",""year"":""1996""}"
1107,1,3,8,174,175,0,"","","Which day is the 13 / January ?","Thursday","","Thursday","Friday","Wednesday","Saturday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""January"",""year"":""2005""}"
1108,1,3,8,174,175,0,"","","What date is the third Thursday of March ? ","19/03","","03/03","22/03","18/03","19/03",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""March"",""year"":""1992""}"
1109,1,3,8,174,175,0,"","","What date is the second Sunday of September ? ","08/09","","22/09","06/09","08/09","26/09",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""September"",""year"":""2002""}"
1110,1,3,8,174,175,0,"","","Which day is the 10 / July ?","Friday","","Monday","Friday","Saturday","Sunday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""July"",""year"":""2009""}"
1111,1,3,8,174,175,0,"","","Which day is the 18 / November ?","Tuesday","","Monday","Thursday","Tuesday","Saturday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""November"",""year"":""1997""}"
1112,1,3,8,174,175,0,"","","Which day is the 1 / March ?","Tuesday","","Sunday","Tuesday","Thursday","Wednesday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""March"",""year"":""1994""}"
1113,1,3,8,174,175,0,"","","What date is the third Friday of March ? ","18/03","","04/03","18/03","22/03","12/03",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""March"",""year"":""1994""}"
1114,1,3,8,174,175,0,"","","Which day is the 10 / October ?","Wednesday","","Friday","Sunday","Wednesday","Tuesday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""October"",""year"":""2012""}"
1115,1,3,8,174,175,0,"","","Which day is the 8 / June ?","Wednesday","","Friday","Saturday","Thursday","Wednesday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""June"",""year"":""2005""}"
1116,1,3,8,174,175,0,"","","Which day is the 4 / August ?","Thursday","","Saturday","Friday","Wednesday","Thursday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""August"",""year"":""1994""}"
1117,1,3,8,174,175,0,"","","What date is the fourth Friday of April ? ","28/04","","28/04","01/04","26/04","10/04",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""April"",""year"":""2006""}"
1118,1,3,8,174,175,0,"","","Which day is the 5 / November ?","Saturday","","Friday","Saturday","Wednesday","Monday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""November"",""year"":""2016""}"
1119,1,3,8,174,175,0,"","","Which day is the 25 / August ?","Wednesday","","Wednesday","Monday","Sunday","Tuesday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""August"",""year"":""2021""}"
1120,1,3,8,174,175,0,"","","Which day is the 1 / April ?","Wednesday","","Wednesday","Thursday","Tuesday","Friday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""April"",""year"":""2009""}"
1121,1,3,8,174,175,0,"","","Which day is the 28 / December ?","Monday","","Monday","Saturday","Friday","Thursday",0,"2023-09-04 14:55:57","2023-09-04 14:55:57","{""type"":""calender"",""month"":""December"",""year"":""2015""}"
